,txid,to_account,TOKEN_ID,current_owner,rank,time
9828,0x5c5288497ac15911c92f21eb25518acae81da2b3a662bc72567f7e06397ccc5b,0xbdff1ba0b06c94f4b447bb4f8d717c2455ba83a7,75,0xe052113bd7d7700d623414a0a4585bcae754e9d5,7456,2021-08-03T03:22:32
9833,0x48bffc417311704cce0e2b2073f4e911271d27b84bd65fe438c496cff0944a8c,0xc5440a5e857102620bd2e7b1c28895f4d99934c0,76,0xa667095770d8875af45a7188a9dbdfd99b236bf7,8492,2021-08-03T03:22:32
9837,0x91aa87066f201d6d5a7ad08d7ccd0b47a5272c7cf86d05b8725193fb026fb157,0xc12eccd96634d0eeddb634d599db90a4f3ecedee,77,0x12427a51286a7f868e25c594bd0434d38ff1902f,3331,2021-08-03T03:22:32
9831,0xfec4911a903c74135ebc408c6a63509701f9c8e870e18ceec6425f51b1d0014c,0xe288a00df4b697606078876788e4d64633cd2e01,78,0xaa6fd0c3dd82e34b1a0ce7a526235336442fd678,4527,2021-08-03T03:22:32
9834,0x8564abe48714ef32e3e84d6e490fd81f765b11ade41a322177b1b0b9f8cb857e,0x81343b56106ffba150bcc9a84503693250766fd4,79,0xb9c71dffd0315a61b5df3ef77f2caa5149fba4e1,5499,2021-08-03T03:22:32
9827,0x96b352a41c307791e2dbe2963b578b618995e008b42bd74e1e1dfab8334fc879,0xd04849c059691a7ce43fd0dd52a67fb1f4c11576,80,0x9a48e63742ce93cb2dbf5bad3f1956c7c7fea262,8395,2021-08-03T03:22:48
9825,0x60cab98461a4a29b861a06c248e13646b136afdd9c68ab627b7613c8fbf94c2b,0x27f70fbf70f9d17bd716adfa32f5a099dd1bb145,81,0x53722a32fddda871f35ef628b252d349744d4b71,8274,2021-08-03T03:22:48
9826,0xf1d275892318c5403a6664250bbd0618da9d3597be86851854fdd50cf9e9cd2b,0xfd9395acb188ae0166d8ed970e1117410b67ad6d,82,0x9e08d9d713774d7b5666f550c997bc3259215786,6842,2021-08-03T03:22:48
9822,0x111f1b0b2662ec29c44610fda7b55046f2432bf1d5cb360dc7cd14ee42b634da,0xb6c567a0a1b88293e803f2db1bc9bcd77487c2bf,83,0xb0176a5ee5a59d5feae5e91b206025c0aa802d17,2184,2021-08-03T03:22:49
9818,0x6b8b8ba3a4c107c1594fd0ba1ff66991e118e9fd56baef22770005fb7013ed1e,0x317fdbf289a41435df30efcb00015f95b1eaddfe,84,0x0b7f449566242b77bd3e939598a7ace5f77d9226,9106,2021-08-03T03:22:49
