TOKEN_ID,TOKEN_NAME,Background,Eyes,Clothes,Fur,Mouth,Hat-Hair,Item,Glasses,Ninja Clothes,Hat,Unique,NUM_TRAITS,RARITY_SCORE,Rank
5798,Ape Kids Club #5798,46.09467532467533,41.144032921810705,76.3206106870229,59.35267558528428,50.951622164800455,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.63126881187577,8207
501,Ape Kids Club #501,50.33739895050347,41.53402375519279,76.3206106870229,57.23738106756975,48.411511968901316,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.6085785574723,8208
8421,Ape Kids Club #8421,48.08684460100258,41.144032921810705,69.43055555555556,53.32466947115385,61.82893476178033,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.58268943958507,8209
633,Ape Kids Club #633,49.79363075196409,41.599742147210506,79.34920634920634,41.24204043690448,61.82893476178033,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.58120657534784,8210
4639,Ape Kids Club #4639,53.777121212121216,44.186616868969814,78.7244094488189,56.761394530625296,40.36265423324046,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.57984842205775,8211
5272,Ape Kids Club #5272,49.79363075196409,33.70645773979108,76.90769230769232,64.39205370101595,48.98612932164792,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.55361595039346,8212
8087,Ape Kids Club #8087,46.09467532467533,44.186616868969814,76.3206106870229,59.742299276216116,47.43771718791767,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.54957147308386,8213
949,Ape Kids Club #949,50.33739895050347,37.50504570190733,78.7244094488189,59.742299276216116,47.43771718791767,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.5145226936455,8214
7393,Ape Kids Club #7393,51.958571219440785,37.50504570190733,72.44927536231884,64.39205370101595,47.43771718791767,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.51031530088267,8215
2421,Ape Kids Club #2421,48.08684460100258,37.345223063973066,81.95081967213115,56.761394530625296,49.574551295481534,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.4864852914957,8216
1317,Ape Kids Club #1317,50.33739895050347,37.50504570190733,78.7244094488189,56.17742956631845,50.951622164800455,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.4635579606306,8217
1409,Ape Kids Club #1409,53.777121212121216,41.20852200162545,81.95081967213115,59.742299276216116,37.014182917926796,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.4605972083028,8218
3374,Ape Kids Club #3374,49.79363075196409,40.88808248372789,79.34920634920634,59.742299276216116,43.90512122711529,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.44599221651174,8219
5019,Ape Kids Club #5019,53.777121212121216,40.82459167241776,76.90769230769232,54.71388931709572,47.43771718791767,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.42866382552677,8220
7465,Ape Kids Club #7465,53.777121212121216,41.144032921810705,77.50387596899225,44.10699639617249,57.122233845658656,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.42191247303737,8221
7554,Ape Kids Club #7554,50.33739895050347,37.50504570190733,77.50387596899225,64.39205370101595,43.90512122711529,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.41114767781636,8222
8419,Ape Kids Club #8419,53.42098133654425,42.680254930254925,70.40845070422534,56.17742956631845,50.951622164800455,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.4063908304255,8223
6726,Ape Kids Club #6726,50.33739895050347,41.53402375519279,69.91608391608392,54.71388931709572,57.122233845658656,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,7.106397036740414,37.67823779193206,338.3912819128166,8224
